HHID,Food consumption (annual) (real),Food consumption (annual) (nominal)
678cc256b28b426295ac5af03f6dfcd8,6603980.628920404,749840.0
679a586d7b1749b3aedf065c052d3411,4623363.889420209,504920.0
67a492e3550a4aa4ad340e4bbdb764e8,5625645.975873369,574600.0
67af9da244774d5ba104dc7f8f53e7ca,1764148.0184063597,195000.0
67bd443915944806885cfcb4b45e4702,420345.46735623054,44200.0
67bfde3922d6419e9c103caef4e8c418,8332050.475482696,813800.0
67c51b90abd14fb9b91a3e00a66adee1,2963339.1176992822,291200.0
67d140e8b16244e48230b7361ab08f05,647962.8852388826,70200.0
67d385bdb8fd432083b3759d1ea6707c,2886040.803772738,310700.0
67ddc6f494c64b03b346a5c5f26e98a7,8141742.600211447,859040.0
67e188f1db244dde805865c940646ab5,4431016.112947052,512200.0
67e28822bb5543229d6aa84fc4c11f3c,989101.2446166966,101400.0
67e2a231dc144f6e9f6868644f98cb7c,1821889.8738513263,210600.0
67e30a2b5e2940d5954f863c78a93a2b,677497.9885623951,71240.0
67f425fc53d840fba3a45ac607bcd266,2353418.3755079955,263900.0
67fa8f3490f346a793e50178df3b6514,916432.7243245736,85800.0
680746bf6e0f47c0958ea4ecb95efd8f,5253483.068889671,522600.0
680b9e4139b64208b29ffba057e9fe09,2927372.3403865946,299000.0
680fae1b3c034340876e0f132de481e7,5244291.582786527,613600.0
6814caff9c4e44c2bdd8464dc184773b,6229072.879434349,608400.0
681a388d5ed049a284c754194c2cebda,2064541.88330454,198640.0
681c84a8444c42ca81a7beba0cab1045,16036909.342987431,1638000.0
682530cd9147438dbaa9b001aed3b2d3,5539920.765849841,561600.0
6828b94122bf460295370a1e2bde3d90,4116423.9674323434,449800.0
682bec7959084d0d8a32d8ee1f35ab2e,2860785.138275984,293280.0
68305c2750e54a94b20d66eb5bbc8c52,102022.61900672251,10400.0
683c68d2ba054b9695475f853bd34c60,3894677.9832969476,397800.0
684aa909e2e540d086e6a5c4f96b29f4,4086436.9319560733,413400.0
68655f1773794678ae51bfde64e150f5,7221139.751699152,777400.0
6866af20917b418d8073937d62b0880c,1850192.8865551786,195520.0
6870ea2fc8834e99abc1f8f60c820bad,989048.1584852483,104000.0
6873975196a643cca32cd703f9df4264,5094237.002679508,530400.0
687ff1d0dafd4e2ba2b271e1d13caf0d,4538108.70560799,512200.0
68831f99bfa24cec904b0afaa3ff355d,3527271.737164149,346320.0
6888c3d3e43044328da15d4249f3d118,635544.4571466936,62400.0
689d826779a14fc09104c9f507928c18,929111.4859084354,105560.0
68a077440f5b4b8ea06ab657307f5768,9915130.417207127,1125800.0
68a3a9739da14c36b1fbf23cdf939697,5716962.116371234,603200.0
68a786d126b94021ac1931ca1ed1c055,1617607.8299023337,160680.0
68a902a6bda44e82b92797a6b9c216ce,4285301.236331811,468000.0
68bffad174b9447c97a5162be1014e77,2240076.2256871336,228800.0
68c08b2676e345ce837f066fd85bc962,654328.515669507,67080.0
68c0f2b2db1d4332b491c4af838a9158,4067995.8881158493,417040.0
68c2f8d099b648c09ca7371ca6a59f36,1351887.323521982,137800.0
68c99a76abd044e794a2d62ac82b566b,2770493.5587179363,275600.0
68cb2bf77292486a882fc730dada2817,1316986.834767036,147680.0
68cf82bee9404781957b8f5c6fa2e428,3106093.611619085,305760.0
68d3742d0a354ebbb1b4391e0d0f42f2,3945536.502075305,410800.0
68d8b2ebe65640d78f33a4175f313d68,5066632.5857174285,575640.0
68ddda1932084b898145ba764e8cce38,2923847.0708651934,296400.0
68de2a63d11643adbec537b4cb8f6884,5546642.504836259,641160.0
68e7f4e8581d4761b6fea70c7256d2d8,1943948.203112732,182000.0
68e8c226190542aa912c6a3ecf24cb16,1887072.0277305185,187720.0
68eee0153ec345cb9f4e41fa3999e994,694763.218843155,70200.0
68f87ceda685404dbcea0ab5a5386638,5153857.984658067,563160.0
68fbd6844f2349a18d630d1586a54df1,1013774.3624473795,106600.0
68fc9d25948948f09f115b97be84714b,10870146.694741547,1235000.0
6903cea50ef840cca63f6d2cd7af7e07,5241955.239971816,551200.0
6913338870f74498b68caf7b481511d5,9609260.451312663,1047800.0
6919a3fcbe5b4cc1992c2ff104479501,1599485.2609210706,176800.0
691e7b5b0d364ba88eb7fd5cc92dd08c,2709925.83399299,280800.0
69284a7b558649fc9af31c00d9000fe6,296714.4475455745,31200.0
693235fe31ed4becac7ca2b839076c34,12048099.336407924,1237080.0
6934c79bca644f13aaf244b0454e338e,2692083.3636598815,267800.0
6936dcce3d8244febe806cf69a8aa6d8,3347727.2894718964,343200.0
693925629b1d48858e050df4e54b5dce,990189.7318383454,106600.0
693d89649acc4f028a28728655d944bf,1855959.9390735424,202800.0
694889b67a774671ad76a2a94bc7f4ad,11363171.263618022,1209000.0
6956a6d36b2f482f91132392837f2fd3,1432292.8963938009,142480.0
695d58d1215d4a1f8b0f14f6f14d8b0b,4332915.694513275,473200.0
6967de7897924023bd87450c9abe3a90,3162544.53400821,314600.0
6969ce22595e4976bf0d2dbc61d58f29,11034284.619219426,1245400.0
696daf3ac40043a0aa20f5a416fbbc9b,7477387.949351029,774800.0
696fb0b37fc6416d94438d1c65ece560,7267348.695983763,746200.0
697a8d43c256417ea0e1552589e881b6,3087992.8713348187,313040.0
69924fb9e76946ac8c34f6e24e138397,924763.9309093425,86580.0
6996d3dfc1194711952fbab951b18546,7648160.645143604,868400.0
699e47acc34a434bb6d0be3c59a3e884,1525424.9862555994,161200.0
69a67520e39748dead3da24fcc8ad831,3970508.2520884397,413400.0
69ac18ebb7fd4e14bc332ff8b62cc7c5,9207541.365356706,938600.0
69aec64d93344c1b8d40a778b9eb72f1,644620.167565384,72800.0
69b0a704857b450c8f516af2866ae516,1137405.3822580357,119600.0
69b25bc7d34c4508a2b28b21a3e2dd41,3283621.4306685748,358800.0
69b4b88f146345bea2d3744ef5cf22e7,6000993.595109793,596960.0
69b6617d787a48c1a38d14ae4c45ec44,2777564.819393809,296400.0
69b7f137f2ab4b488d011f1350406174,2918766.286523778,318760.0
69b958bb4a9d4699a56cfe6ca90f9ab4,496597.902034347,49400.0
69bc106ef1ca46459528144862bcd329,3568433.070451232,403000.0
69d67e9345a641b482ff05c74d5178d6,1335281.8493139185,145600.0
69d7fe36a1014e10911594b71499efe4,4109456.7847033395,408200.0
69d82d77896f462f94975a2c3489acbd,105924.07619111559,10400.0
69d986ac080a40bab6c3dfeefb1cadc5,4151762.1906046923,449800.0
69ddb9cc474a40fdaf3c660dca3c62ae,329183.0419783586,33800.0
69ea4b204f2b4d7eb74663d032093b27,1699225.2151107353,174200.0
69ec6603f853447eb4cd67d9db93fa1c,865417.1386745924,91000.0
69f46b7c2c294922bf42f936d3b8fb54,306475.3425650786,29120.0
69faeb59321649fdbfc0602ec58c359d,4565970.918417522,527800.0
69fb747c95b6492bb799e584c2edae00,1623047.1555227553,182000.0
6a03916e4bb9466fa54cf65f73afb7e7,25234820.00598466,2952560.0
6a0531b1b97e42d89c50895494da9792,3560589.4033346153,362960.0
6a0582e0e9214b368dd9c2673ab4e631,1349295.2133817223,136500.0
6a0fc3331aed4f5da4136121f2df5744,3205815.83928175,364000.0
6a146fa3f2564176a8c64d88b92b3a7c,1854911.034883149,208000.0
6a156bc4a8004beeaa09642921f65bd7,1308744.1989501081,130000.0
6a15721ad1e149aea8625b36b6c9409a,700464.4091852895,69680.0
6a216529773849a1baf0b1a5c3b0afa2,779445.5753709304,88400.0
6a22d3ac81724d95a75939977fb74524,5747930.63847625,618800.0
6a2f5602df954a69a1baec739287bbd4,7513369.608972367,792740.0
6a33c6e94ff245a7a0619286667d7ff7,1038178.8132390579,101400.0
6a370fa365b64aa3a8bad602de74bd95,2004530.4327459186,215800.0
6a402eb1d7824c218e927417d1b8c852,2435759.252246844,257400.0
6a4f704fdea54d059b3cf66357ce9a24,2773091.9971503075,310960.0
6a5e6aa7a3084711848587e0c16e3615,1760782.50630054,192400.0
6a66894304e04d869a866ea0fca144b6,7393134.984677232,777400.0
6a6fc2b991c04e0a832aaa240615b8c5,8914446.272193264,982280.0
6a7afc1e29fa45aeaf9bb3afe694af15,3165605.7388480236,335400.0
6a85e5723f7b4a29bf4735e8a6557848,3146279.2594093746,357240.0
6a8d6cf68ef74b36b82bf0c3c80ff120,2362197.869228583,236600.0
6a94749d5bf7467188a8652bc252d96c,9630852.132522669,946400.0
6a950e73aa5a4528bfbcad9ff5e5d75a,5572135.87667383,547560.0
6a970fe9724c4417a47a4daf166c83df,1162131.5862201669,122200.0
6aa297798ac9456fa37cb8b10fbb822e,26817512.76673277,3041480.0
6aa3591ac495400197cfa979e22907e0,1562380.1238189552,153400.0
6aa5abf3c9584eb9b1c7462c1de69a5a,3513746.041302908,356200.0
6ab2721fa65649658726d0c4786dfe6a,2161823.9615754345,208000.0
6ab88b8c4aa44dd5b9738190d085d919,2439247.875992022,262600.0
6aba9420d6684c08acc286dc8b8eae9e,1686222.6900288388,162240.0
6abfba736bae439184f665680966a010,1912836.0510061288,199160.0
6ac79b65a7cc4aff9b1088abf155d295,1906633.3714400807,187200.0
6ad3c669059c4b22857f676d38773539,2499808.198110328,245440.0
6ad491585ecd433eab7f13d1ded30e0f,197809.63169704966,20800.0
6ae0cce3e87e4db0972da18d57b53155,6728459.982686903,724360.0
6ae2b61a2b5740c483005b671d09ed9e,2607050.7013712777,271440.0
6aea062dc31944daae0f55ba038c5797,1417448.4593634885,134680.0
6af1f4bf345741beb9f26a211540a911,6153647.255191583,699140.0
6af39ed1b3be4cd0a1fb83cfe94a5443,3848007.5459738025,406640.0
6afe1ccaebe04975813233403370f44e,881082.7415694958,98800.0
6b09a68e32da43f4a62c7b363a4807f0,359068.93852730445,36400.0
6b0f7e70673d48618f51e0e64766d704,1651710.4246703647,173680.0
6b199811789e465c89008a63ce64bb02,5896446.66836572,586560.0
6b1baf65cd2f4deda957ac869e241898,3443761.0545428284,353600.0
6b1db7cf67c843369b2a8025d0cf77aa,4624494.008348061,439400.0
6b25619dd3d647319e8b9e38a684be8d,4056654.5332871424,457860.0
6b32eac62d8046f89d3d7b56e3b6c604,14296840.159045292,1599000.0
6b34a00155f24ddea97cc40055c33028,2362760.544416051,235040.0
6b371b1d5ed7420d9e79ce0541c0984f,4567967.268993533,504920.0
6b3ab4446a1f4590b6752ddff52f4927,158474.16385811658,15600.0
6b3c85d7741341418a9bd145710f9d4e,2499759.0545268897,273000.0
6b475d4b89ff4d369d0f39bd4499d4c5,1326963.6528899923,137800.0
6b49321ea0ba49fc92ef433d5e4a08b0,2620106.1757875276,257920.0
6b4c6edbc10843968eeb3556830ceb93,2065958.0348861308,210600.0
6b5334a87f7b40a4b194dda00b58104b,6363943.874205008,721760.0
6b57e8ab41ee47e98a8a2d31027200a6,3364988.9096273105,341120.0
6b5da62c6b54402280e0cd071923982a,1567322.37214219,150800.0
6b62bf384b68455ab5e639ce189b0cfa,2513546.5730484985,247000.0
6b6344882dac43dea8388f8d1d962368,2307615.946121854,232440.0
6b638904b03e4e9ba3011a0c5c1d13a8,5268922.081640327,582400.0
6b6d8c527a664a8bb9dca07471313bed,9013099.445290234,996268.0
6b7030a5480d409987fa56e4e57ea715,7897366.885637535,850200.0
6b72247c48214a4b88bf7e913baf3055,1571259.0504342283,173680.0
6b73f44ab2ff4298ad3799331aaaec49,2571663.236003411,263640.0
6b7bd7b153dd4833bd1f48963a74b326,1649017.6906771362,163800.0
6b8432e4cbe642159dd40480454deef8,1060747.8509927832,119600.0
6b845eb3d4244d4e9f7b5b20786d5005,7556514.750133171,742560.0
6b84b7e164d445099e66bdd076972800,2906900.6770693623,283920.0
6b84bfa6ffba487ea510b8ecfc6b72bf,2248962.7232539197,221000.0
6b90c8b4ef9c490c995cbade63e66264,2274810.7645160714,239200.0
6b93af1dc95d46f3a314bce90c30bbe5,2736532.871819876,267280.0
6b9566c4ef08485e91dce1cccc4a3e2a,1499617.1852583932,140400.0
6b9f9027da89428f85dfd1089cffabbf,5674787.899135515,546000.0
6ba4592b61f244dc80738404f78ee458,23521.842072368687,2600.0
6ba570f0325a48dd9749643bef3d4f8f,1228878.5606100862,137800.0
6bab4899736541c78e87ebe0372b0785,1607203.2575385286,169000.0
6babee91b09645d68793fbaecfbfb202,3708632.75221496,391300.0
6bacf27525d9484bbb66ee23e500b74f,1044177.891957696,97760.0
6bb202c170f040beb1db22da9beefe3e,8895569.731648654,980200.0
6bb3568e835a47fca0ef069682e6d3a8,2456211.9286077525,252200.0
6bb813ac4c2f4fbeba4939d132232b1b,2141059.8422707394,241800.0
6bc0b8f091844bd688490c33ee7aeef6,4502080.0443883715,447200.0
6bc47c9f92984068a6c6f5c28d9bbe72,9594975.53402773,1016600.0
6bcdaafb9bff490da584682d39b74a4f,4723818.289896391,477880.0
6bd651cf4ac840a2ad4d3b2b9f8f511b,582084.4695480734,57200.0
6bd7902661b54574bb4ca6356c5f5bed,5027093.146096997,494000.0
6bd7cb5238e44282a0b36a0040b4dfd7,1821757.173202789,170560.0
6bdc67f579d345f28f7b36668d9678d8,11327658.186713345,1157000.0
6be0dd59e74a491ebaf8b1137ec41c80,2763750.8570600837,262600.0
6be348845387420291629743feaa08ca,3104883.1535526663,343200.0
6be3950e67f949b3ba53e41510beb3f8,16722242.164239015,1811680.0
6be5990cced3412190e47c6beeda399a,1191993.8076149933,122200.0
6be5af15413c4dd09007b768a4698969,202892.56299829675,20800.0
6bebeb634a8d4c099404d6b1e48f524d,1257213.5498308819,134160.0
6c007cd28c294ee497e24094f078d920,4189153.2749271975,442000.0
6c040c8370184924b9103e7845441205,5037602.914923565,471640.0
6c0417aab7ed425bba3bb0ae4ee4d7e6,2709100.4918267233,269100.0
6c19bed2d9a9427e94de41318c95b479,2719140.145703669,300560.0
6c1b887aed1d4680b40831fa361d28e8,6942672.153974043,650000.0
6c1e1de202eb4847a3f64cee7edac57d,4871518.504493688,514800.0
6c20c36bbff041979b05e2f48acf9652,660309.0160754857,65000.0
6c2c941a000945779989671ae4435954,5705069.898892197,561600.0
6c2cede333664b8f886759a7ea3c9870,510100.53459286597,57200.0
6c354902697f4696af19ad43378c544b,3936580.609691869,416000.0
6c36b390d7724c5a9efb9b4a11b07370,26412.36064301943,2600.0
6c38014160ac40efaa13523d3d14c919,3975946.415788788,420160.0
6c3aa7fb36c04073988ce3beeec5b30b,2503789.113801117,252200.0
6c42fddcb8de4e0e8704df095729bea9,3177722.285733468,312000.0
6c451242a8c349988e0575e0b201442a,8209160.961564605,780000.0
6c58f22500734c4d9fc866321f271ca7,4137832.6037685294,387400.0
6c5fe7426e3a4a5e84ef769f8c38e334,585159.5753290218,63440.0
6c6c3cc87562426aa6b2f0de01dc4b85,10203241.899286548,1032200.0
6c77769df2914cb2a8d51e9166e583ce,1483928.8279065192,166400.0
6c7aecbfc5ae443e854c5260c85f3bc2,3409793.384245243,387400.0
6c812060e1694656a0e3bf8aba6d3767,10538891.812680244,1014000.0
6c8276bcc8cf417d8c40c0748a0ab069,4845499.46690795,535600.0
6c8f8f61f9fc4f0eb857d58edfeefb90,7965490.529571893,782080.0
6c9f8fa63180435c8f53ac6db27e2add,1846442.195796242,201760.0
6ca731eea06e496b814355bcfa904160,3621654.16091652,382720.0
6ca76628674749a8a8d5bdd0793d7214,8924103.41910149,876200.0
6cb9a2c1ff0e4fc1b56efa27bc1b002e,486410.3913544728,46800.0
6cbd9ebc3a5140a6a514c03e1585b020,458868.4123153308,49400.0
6cc7a2c130b0402b8bd750017e76226c,10398488.678738307,1173640.0
6cd05546fa3345ed93abf28b8d31bf08,499872.39508613106,46800.0
6cd5ecc7c8bc4619aadf0186ee67cc97,1707954.724215678,180960.0
6cd81b86514a4c31b32f3ed498cd597a,3099761.4359073103,338000.0
6cdaa9bb386a4dbc9cb593dc57a15de9,1678896.6076291823,164840.0
6ce43211d06e4eef86174748abc887ae,3839747.7619279404,377000.0
6cea70bb2e80444687f7e7c67c3e0efb,533286.9225289053,59800.0
6cef7e6032ae421d942641a0755978b2,15241089.891995516,1731600.0
6cf11ab57fe34b27ac01096913dfc160,999843.5822286385,96200.0
6cf7569a338540f0a3d755095bc77b16,2729059.504822757,293800.0
6cf7612ee8274a5b89256b441bac7c2d,2977132.2109874543,333840.0
6cf90066ec10473c96253c459b81f8aa,2407111.335704344,273000.0
6cf93563b7a846d8bfcd77ae47be0a76,1528928.282618845,169000.0
6d016a7469564095ad9ffa2f0b3c130e,4544858.502390542,473200.0
6d089532e5774a4fb4f138b652f733d4,2796278.385086347,313560.0
6d11084b8f1a4e6582a208717c7c241e,4978687.568641555,548600.0
6d15009cad194cfa998518418bf1d7d8,4113889.1868785387,449280.0
6d17aec3d55948d1bafd4d1470100c0a,1618016.3571410368,176800.0
6d189e9383ec46afad325ce958992f4d,2543854.2901970944,275600.0
6d19e7fab16c47e1beda389db92254ff,5904205.9941964615,670800.0
6d1c84a177964bc4b77ee7263aff81f4,6998905.075600469,673400.0
6d1ccf9d15b94f879591f9bacb0b606f,1439917.5227530724,156000.0
6d294cd076b0447e8e015ba303a3fa75,2063235.788339904,196040.0
6d2ee460077c4c1db34836272a786dc9,3455562.4229599442,392600.0
6d339dbd9d7843d7a33059a0359e8714,6370414.046344163,723320.0
6d41e3ce02dc4505bba9e9d0e0bfb7de,8980557.279046055,944320.0
6d4643eb0631415389ac4aa665d1c824,2156272.9459043024,204880.0
6d47b99c87634fd89f08eab66fe8f157,8426715.920397742,956800.0
6d49324ad5234716a6a5318bfdd84625,2947334.9614326567,321880.0
6d5a21109ce54814b811d61d2226aebb,2953450.680520064,293800.0
6d5c208071404174bbd39b05532f8d69,7087079.734776703,663520.0
6d6ef6c0d8454be7ae7335b90a01cad3,1570493.03874013,156000.0
6d71b30ad55d40aea6b4e9305f88b45d,1539576.1589530136,172640.0
6d73f48e2c8346dc8575d206aa021809,7674429.937753982,887120.0
6d82a0ab5395471a87a90ad89adeaf85,6426137.345718374,601640.0
6d8f12474a194baba5cbf83f06099c25,6860778.903333718,779480.0
6db3133f7fca40fdabb7bca346cbe355,3175006.1975349453,312000.0
6db5af435a1147b0a719f14f1d7bb9a9,5513605.399478713,565240.0
6dc404b589014cfdae22968cd4047daf,2065519.4857267542,202800.0
6dc681de8b1b4e51bb589112d4b6dea5,13408296.237222187,1274000.0
6dcd20f4a72049bbae927843b1e39d01,3414947.02638883,367640.0
6ddc4a4f04cb4fc09406ae2b5f42d9fb,12903518.167176897,1409200.0
6de31fa07ab644f987c3944763219854,3240492.289292777,345800.0
6df1135416d84f739f9425eb2dafd793,7599267.525761745,829920.0
6df17540dbc84e30a9c5f22c53a576bb,92745.55174415745,10400.0
6df73798d3994f4084b03e9d8f145ab3,3680363.3248811928,372320.0
6e04d582365a4de6bceb5845042fa91e,608677.6889948902,62400.0
6e0eb3aac6304032a4df36ff7b2d12d0,1406606.1559276474,155480.0
6e0ed374eea147459505e3601364b187,2210454.635394719,236600.0
6e15ec954c434c319b2955e302663637,1968290.3048459345,208000.0
6e203358a0c641b9a392698312b2d8cb,6224589.26519937,707200.0
6e2fc21caea341fe91732a9e875f2186,2112610.791237668,213720.0
6e332bd8433f419f88f7d2dfcf5ba71f,3890101.2334256554,424840.0
6e3a8286c8e44904a40e80320c97fa4b,28050888.59371531,3185000.0
6e3b60f92ffc479cbf25ef56010146de,9389892.718925375,1023880.0
6e3b8dcf00e441cd85af593ae08b70a1,11737533.370291656,1331200.0
6e3b93eecc174261864c16a9bdbff6e7,3969018.460295435,448240.0
6e48fd83a8034b3f9c4e420a0bef855d,2568658.8476345534,252200.0
6e4ccfc0e90b4463a7d1e612ae483fb8,440016.70526733145,44460.0
6e4fb3c5f0724cd79079be5da9cccd1f,1764148.0184063597,195000.0
6e570b8d05b14877a8673523bf60a25f,102022.61900672251,10400.0
6e5a9feed3474b34a59e99c1e1f23b4d,2142474.9991411725,218400.0
6e6022c5069f4031bdc5c8cce84a331a,7624946.509081476,881400.0
6e684b33b5d94c7d8558f30b5cbdbb2f,3431803.429228156,371800.0
6e6a3fc8d7fb48cc94051608b5acf2e8,2487088.188069041,244400.0
6e6ee89f4e5445bcbb81b938dacb5a7c,1291689.8170413221,124280.0
6e77c4fddf6243a08417ff98e6010fba,3285076.0016798973,359320.0
6e7a4c77c4864e16bfd257187c734d58,2474613.2520980565,270400.0
6e7c2af0f49a47959801026b33f6cde2,4736688.504417255,507000.0
6e7ecbbd6d7443399057e2e66f7889b3,2474208.8751251367,252200.0
6e8050c2231b45c393734d38b6880fa4,4792554.021228343,496600.0
6e8339f428a24d39b6635907530ce6f1,2362197.869228583,236600.0
6e88fcb8adef4cb89ea634deee661d91,331573.51177184813,33800.0
6e98c57dcad74833b2929497cb553903,2831989.389663819,272480.0
6e9dddd5b4504253bd44369a3418c1a5,3825672.1020122576,398320.0
6ea13ca04301407bbad0a51fbba5059e,7037835.105208581,748800.0
6ea65b83043e426aa1c30c63367821c1,3663449.2938942187,410800.0
6ea97966ae3048208cf5a8cc87b17363,3449119.5260943044,322920.0
6eaa6608000641ba9863f31ba9914fdf,2971638.251563046,309400.0
6eacc8d0fc0241459ae2d6f504f5c391,1121918.6647471627,106600.0
6eb2203256514553ab2d01b8397554f9,15843680.655819686,1505400.0
6eb2e7cd565c4178a38e3089a8d27088,4622672.910184826,525200.0
6ebbfc3de5004066b3147d9d2b2fc0f8,5883601.035583118,596440.0
6ebf577f4f5a42d1899c1d3170b5d6c1,1313056.8336023118,148200.0
6eccd136067b40e58c9a72455f241af1,14032670.219169913,1419600.0
6ecdb68449e8464eb68a5513543c6392,928233.4757172076,95160.0
6ee4ea64f34643f087b54589320af710,4711734.613931109,460200.0
6eedb4eb865b45ceb976836da26ba1cf,1332916.101336127,134680.0
6eedbb8faf5c4339bd48dc0a2377c739,3715147.9503967017,392600.0
6ef1d75e00bb412b853dae75792e971b,507792.749192642,50440.0
6ef606cddea04363ad03b030a4094c25,4032257.9063244327,431600.0
6f0af90b0b6c44a1ac14b852b91bfa2d,1601755.1184055433,163280.0
6f0c3d3312a4418da6ce41fbaad1cde7,2033751.7695124962,200200.0
6f1a94be34a7486f965ed9b591d50004,36385711.63831948,3406572.0
6f1ce45f78e54fb8a0380abd4f871711,6967844.2765285745,732680.0
6f1df19fb03d45f89cbbe0f9b9d52128,16591276.534079203,1885000.0
6f24120e51364f90aeac9b5ddfc56a28,5079851.931461865,594360.0
6f29391058e64947a24c19f46c9e6f9c,2645838.497945788,260000.0
6f2a0b840daf45798e87fa5918861c6f,4419999.752324867,460200.0
6f32a9e4b38d48788e9ce399b7a565de,2834338.038978146,299520.0
6f3349b1848046b8a039a66c5e9e02de,10869184.579235137,1098240.0
6f3ee70181ac4dfea75c5deae8c97d4f,6031793.567372648,564720.0
6f42dddf247c4625968a0f075953472d,908906.407092743,101920.0
6f4b6994e9a440b79fce94bf48f7e674,1858225.523717126,205400.0
6f4e9bc4c5c1440e8d7c82d7d12d3d26,3158063.671314386,358800.0
6f58489b4af44f55ae15324fa28ff556,4730748.435169306,470600.0
6f5b5fb43a3745389c660e86d1a944a8,3396158.0017863386,353600.0
6f5b8e5035b94f9d8a556cc22aa17cde,4687793.063841363,511160.0
6f5cefe0cfbb44cb864bd22f0c6de2f4,877394.5234578135,89440.0
6f5de2879ec64d658dc4c06d6cef7870,4871062.180539847,512200.0
6f5ea24ec6e544aa80054d14d868d2e1,2467282.6758980067,249600.0
6f65d2f48aa0435f947f1cb2fda7aebc,7244233.288086474,847600.0
6f6c6dedad154c24b0875d9281f2ad3c,760755.52568068,81900.0
6f77ebef9bc24454854de77509f6ef73,2153712.537327871,211640.0
6f7bf3592c874669b6d2e21c4a4893fc,1603186.8784181476,171600.0
6f7d332cc9df4fd9896e1ba8c9688848,2896252.6892412696,282880.0
6f7f023302fb4f9d82e76b849366b349,4395849.161931297,431600.0
6f98cbc2f4d1490cbeba2ce8234aa0a2,3678816.1001184625,406640.0
6f991414c5014d4eb3c2be40c9ed61f6,1540299.5726224969,148200.0
6f9e50b4b9c24b3787d60b07c9d0e43c,6169666.418741728,700960.0
6fa58056c654400d82c3ee0cc14827a8,3366721.4401075295,379600.0
6fab8146df454e00ac951c77dc2ea62a,6622446.9903619345,724360.0
6fada42c873a4485ac0d9c17b3f0a6f0,21892672.96003741,2174640.0
6fb224aff2a1470eb63606ac03a669aa,4210482.028596845,413400.0
6fc09ae39c7f4abeabea9e4fae99ed6e,1986076.4285834176,195000.0
6fc81060bfe6413599eae0ff2f7b602c,926835.6666722614,91000.0
6fc846ac4c574b3f9a2d8be2d44bc3c7,278977.274122658,28600.0
6fcb382d028348dd97af541a6f6f88a1,2871130.7863970445,304200.0
6fd5f11bf53d428bb7a260014d89f1e7,7752461.071222167,834600.0
6fddfb04e6004f28a09c521cb7384b1f,7945759.8948107185,901160.0
6fe27255430146538f93ae5d61de52c5,1137405.3822580357,119600.0
6ff615b3c4924d1682e6bcaac5d32bed,899770.311155036,84240.0
70010aa27e9b49e8b844f52a8fc6ee7d,7111145.887554504,756600.0
700242e4589f419ca6e8d6321e27b527,2193884.400655797,205400.0
70053515efbb4e5e9d92d4f2928b0281,2937318.6793266367,312520.0
701c732931dd4490b6b8c5d13811a977,16901729.567234885,1977560.0
7025b061a209466f801a81ba2fc492df,1927479.348483819,197600.0
7034704c03554cdaaa48db8691725566,3106214.3965883553,305240.0
703be80fad8048f0b7c158ce9a23632a,328366.43846258416,31200.0
703c8d7b22f349f8ba9ebfd77bf5f5af,2687846.042472402,291200.0
7044c86dce354b30a1bb45b557dc15f4,2632450.0638724263,257400.0
7051f17bbff5448eacc1500a53ccca99,8389690.406747466,969800.0
705663d5140247069b8895b59e5cc086,1214968.589578894,119600.0
7061810ed76f46efa2145184b2d70b1e,725579.9219091418,71240.0
7061a45bccbc4a939f2b03a18f5d576d,1080263.8619735746,118040.0
706c20804d1649dbb08155c212a8b58b,2130371.9114821157,218400.0
7071002f12de4afea6d4c6c4530169b4,3118800.8379298165,354120.0
707253350260482a868ced89f0389482,3395300.775859237,358800.0
707513061a804465b15863f486aacaf6,4790003.7681573955,475800.0
707eb92521ea414597293cde22fddcb3,729615.587031709,70200.0
708458c22ad841a7b8fa5b02f997212f,1458846.0337657414,153400.0
708655c28dff4cb9a6dde701daf3f90c,851819.5071399715,96200.0
708afdc80c5b4109b39ed88bc07358f3,5645753.260986461,554320.0
7097dec462514062ac29d1a5954625fd,3449849.708432485,342680.0
709b542c577847d086577575fd2f9f36,2470269.22255344,249600.0
709ba324a4374988acee8288f446c957,13369815.03393436,1477840.0
70a69cc4e2bd49ae968bfc65e9b1c117,3739751.579207276,395200.0
70ad3f38e5444df7b80390408f6a67e2,3327957.441020448,327600.0
70b07dc68dc743308124f496e1dbbd26,1013839.6600896409,102440.0
70b71bd496b74407b0625ef394994503,7542130.175943987,823680.0
70bcaaf9541f4e3a9c10a2fe53283260,2874956.713585084,280800.0
70c13f80bf9a41099d8d1e1f31626ee0,3205972.6654223613,325000.0
70c327ebafe64c87bc68d7ee7ccc9763,4590634.583084536,521560.0
70cb3f99b77d453387c55ef2b3869a6f,8170423.619476458,926640.0
70d614e5527142d2bc23c5e48be847c6,1148535.5900861225,122200.0
70d62c4581154be2b5e3debfab833a5d,799742.6304605353,88400.0
70d6cc2842d349f8b782d89e1075593f,17795244.80010742,1747200.0
70d84f82c77b40e3a6e8c550d81fd128,0.0,0.0
70d937bda1084aff977684ed58acbeae,2101134.309022831,226200.0
70e9711661824b0aa6cc730d705bc654,2030368.0353744011,205400.0
70fb42011cad47c19c3953613eb5cf0a,2930025.776887241,310440.0
7108bc1a78034821941d310820f2d8c5,1400756.2060152204,150800.0
710972f9814545adba0ae823e0ec96d1,3501890.515038051,377000.0
710f2eb099ca42f2a338ff50c10f5423,2831311.186998868,288600.0
